"","State","week","avg_stay_put"
"882","KY","35",0.209819338129496
"883","KY","36",0.197510143884892
"884","KY","37",0.20449104719764
"885","KY","38",0.193712192192192
"886","KY","39",0.199214750378215
"887","KY","40",0.197719833585477
"888","KY","41",0.205094381679389
"889","KY","42",0.203555381097561
"890","KY","43",0.212942205206738
"891","KY","44",0.209191765601218
"892","KY","45",0.204363572519084
"893","KY","46",0.215027618320611
"894","KY","47",0.222657806748466
"895","KY","48",0.244684153846154
"896","KY","49",0.238510970266041
"897","KY","50",0.229175393081761
"898","KY","51",0.228835942492013
"899","KY","52",0.258941162420382
"900","KY","53",0.228169690140845
"901","LA","09",0.173423606557377
"902","LA","10",0.140420772833724
"903","LA","11",0.144956604215457
"904","LA","12",0.202957775175644
"905","LA","13",0.245215597189696
"906","LA","14",0.249457119437939
"907","LA","15",0.253147423887588
"908","LA","16",0.240450234192037
"909","LA","17",0.222216651053864
"910","LA","18",0.206898047058824
"911","LA","19",0.194936188235294
"912","LA","20",0.200844928909953
"913","LA","21",0.184227948113208
"914","LA","22",0.189858902147971
"915","LA","23",0.18006734939759
"916","LA","24",0.181042493946731
"917","LA","25",0.171808765133172
"918","LA","26",0.190265375302663
"919","LA","27",0.184235579710145
"920","LA","28",0.189574818401937
"921","LA","29",0.192614697336562
"922","LA","30",0.198399926650367
"923","LA","31",0.192240948905109
"924","LA","32",0.181221512195122
"925","LA","33",0.184405073891626
"926","LA","34",0.176429780487805
"927","LA","35",0.197221649746193
"928","LA","36",0.163788625954198
"929","LA","37",0.174665558375635
"930","LA","38",0.174276010230179
"931","LA","39",0.181699209183673
"932","LA","40",0.163984458762887
"933","LA","41",0.183758475452196
"934","LA","42",0.166633720930233
"935","LA","43",0.170189636363636
"936","LA","44",0.167616780104712
"937","LA","45",0.165623175853018
"938","LA","46",0.171655
"939","LA","47",0.172705291005291
"940","LA","48",0.209616296296296
"941","LA","49",0.180366111111111
"942","LA","50",0.17991275862069
"943","LA","51",0.18669291005291
"944","LA","52",0.204117493333333
"945","LA","53",0.188766603773585
"946","MA","09",0.203857857142857
"947","MA","10",0.144407142857143
"948","MA","11",0.158858571428571
"949","MA","12",0.26416306122449
"950","MA","13",0.348604795918367
"951","MA","14",0.353267959183673
"952","MA","15",0.343659795918367
"953","MA","16",0.346896734693878
"954","MA","17",0.336666020408163
"955","MA","18",0.300635714285714
"956","MA","19",0.279237142857143
"957","MA","20",0.263549489795918
"958","MA","21",0.246479591836735
"959","MA","22",0.23945806122449
"960","MA","23",0.227465510204082
"961","MA","24",0.212611836734694
"962","MA","25",0.200769489795918
"963","MA","26",0.20532693877551
"964","MA","27",0.204736632653061
"965","MA","28",0.198529795918367
"966","MA","29",0.196946632653061
"967","MA","30",0.195195816326531
"968","MA","31",0.192576836734694
"969","MA","32",0.191739489795918
"970","MA","33",0.196966428571429
"971","MA","34",0.192764693877551
"972","MA","35",0.19740806122449
"973","MA","36",0.184054897959184
"974","MA","37",0.19411112244898
"975","MA","38",0.190092857142857
"976","MA","39",0.189588265306122
"977","MA","40",0.191467040816327
"978","MA","41",0.19027693877551
"979","MA","42",0.214537419354839
"980","MA","43",0.202108351648352
"981","MA","44",0.228641098901099
"982","MA","45",0.206175714285714
"983","MA","46",0.222935824175824
"984","MA","47",0.225372222222222
"985","MA","48",0.252425930232558
"986","MA","49",0.24531880952381
"987","MA","50",0.236084880952381
"988","MA","51",0.273367529411765
"989","MA","52",0.264819047619048
"990","MA","53",0.232277916666667
"991","MD","09",0.195944166666667
"992","MD","10",0.14398494047619
"993","MD","11",0.157401964285714
"994","MD","12",0.236801547619048
"995","MD","13",0.302279285714286
"996","MD","14",0.313225535714286
"997","MD","15",0.310707380952381
"998","MD","16",0.308034226190476
"999","MD","17",0.305295238095238
"1000","MD","18",0.281453869047619
"1001","MD","19",0.267641904761905
"1002","MD","20",0.250555714285714
"1003","MD","21",0.245186011904762
"1004","MD","22",0.231311369047619
"1005","MD","23",0.212897916666667
"1006","MD","24",0.203700119047619
"1007","MD","25",0.202463095238095
"1008","MD","26",0.19822630952381
"1009","MD","27",0.193389285714286
"1010","MD","28",0.198256071428571
"1011","MD","29",0.199038273809524
"1012","MD","30",0.205816666666667
"1013","MD","31",0.202694464285714
"1014","MD","32",0.206703988095238
"1015","MD","33",0.206047619047619
"1016","MD","34",0.19442875
"1017","MD","35",0.199003035714286
"1018","MD","36",0.190140654761905
"1019","MD","37",0.199270297619048
"1020","MD","38",0.186317857142857
"1021","MD","39",0.193981726190476
"1022","MD","40",0.190104880952381
"1023","MD","41",0.193627261904762
"1024","MD","42",0.202812678571429
"1025","MD","43",0.199302380952381
"1026","MD","44",0.205498452380952
"1027","MD","45",0.198467142857143
"1028","MD","46",0.214205178571429
"1029","MD","47",0.216467083333333
"1030","MD","48",0.236601488095238
"1031","MD","49",0.230740535714286
"1032","MD","50",0.21813994047619
"1033","MD","51",0.244309583333333
"1034","MD","52",0.251649583333333
"1035","MD","53",0.220719270833333
"1036","ME","09",0.228201875
"1037","ME","10",0.167832053571429
"1038","ME","11",0.178639107142857
"1039","ME","12",0.256638125
"1040","ME","13",0.294432232142857
"1041","ME","14",0.320609642857143
"1042","ME","15",0.302618660714286
"1043","ME","16",0.279336785714286
"1044","ME","17",0.270021428571429
"1045","ME","18",0.259683928571429
"1046","ME","19",0.246042946428571
"1047","ME","20",0.225896071428571
"1048","ME","21",0.203644196428571
"1049","ME","22",0.215659375
"1050","ME","23",0.204059464285714
"1051","ME","24",0.196034910714286
"1052","ME","25",0.186786607142857
"1053","ME","26",0.193785089285714
"1054","ME","27",0.201691428571429
"1055","ME","28",0.196825267857143
"1056","ME","29",0.192194821428571
"1057","ME","30",0.191543035714286
"1058","ME","31",0.187775446428571
"1059","ME","32",0.184340803571429
"1060","ME","33",0.183122410714286
"1061","ME","34",0.188565
"1062","ME","35",0.199047589285714
"1063","ME","36",0.178120982142857
"1064","ME","37",0.185625267857143
"1065","ME","38",0.183177946428571
"1066","ME","39",0.185639464285714
"1067","ME","40",0.191620714285714
"1068","ME","41",0.191051964285714
"1069","ME","42",0.207779375
"1070","ME","43",0.200494553571429
"1071","ME","44",0.208372767857143
"1072","ME","45",0.205568125
"1073","ME","46",0.214558839285714
"1074","ME","47",0.221829642857143
"1075","ME","48",0.260642946428571
"1076","ME","49",0.243229732142857
"1077","ME","50",0.235174910714286
"1078","ME","51",0.247530625
"1079","ME","52",0.259103035714286
"1080","ME","53",0.23112640625
"1081","MI","09",0.212635974025974
"1082","MI","10",0.160400983302412
"1083","MI","11",0.174631113172542
"1084","MI","12",0.244422486085343
"1085","MI","13",0.320509833024119
"1086","MI","14",0.313475807050093
"1087","MI","15",0.320551354359926
"1088","MI","16",0.320350037105751
"1089","MI","17",0.29897293135436
"1090","MI","18",0.2659946567718
"1091","MI","19",0.255370166975881
"1092","MI","20",0.247449202226345
"1093","MI","21",0.220355944444444
"1094","MI","22",0.217622448979592
"1095","MI","23",0.192384434137291
"1096","MI","24",0.188491818181818
"1097","MI","25",0.175335807050093
"1098","MI","26",0.179758946395564
"1099","MI","27",0.171634686346863
"1100","MI","28",0.182318394833948
"1101","MI","29",0.184290553505535
"1102","MI","30",0.180707324723247
"1103","MI","31",0.181864768946396
"1104","MI","32",0.178118299445471
"1105","MI","33",0.179319075785582
"1106","MI","34",0.177687439703154
"1107","MI","35",0.184045361781076
"1108","MI","36",0.174991061452514
"1109","MI","37",0.188293420560748
"1110","MI","38",0.174749962121212
"1111","MI","39",0.176733935969868
"1112","MI","40",0.192141172022684
"1113","MI","41",0.179411694915254
"1114","MI","42",0.19602365530303
"1115","MI","43",0.201662011494253
"1116","MI","44",0.203694647058824
"1117","MI","45",0.192166653543307
"1118","MI","46",0.216966964285714
"1119","MI","47",0.230888093385214
"1120","MI","48",0.258923473053892
"1121","MI","49",0.237939653061224
"1122","MI","50",0.239366551020408
"1123","MI","51",0.233290163265306
"1124","MI","52",0.262255857142857
"1125","MI","53",0.244053357142857
"1126","MN","09",0.196611
"1127","MN","10",0.13965156504065
"1128","MN","11",0.152338961303462
"1129","MN","12",0.229063569979716
"1130","MN","13",0.267720244897959
"1131","MN","14",0.264142489959839
"1132","MN","15",0.267992088353414
"1133","MN","16",0.255463782696177
"1134","MN","17",0.22965696969697
"1135","MN","18",0.214398507157464
"1136","MN","19",0.219273128834356
"1137","MN","20",0.216104876033058
"1138","MN","21",0.194465983606557
"1139","MN","22",0.195645289256198
"1140","MN","23",0.177328392484342
"1141","MN","24",0.174934407484407
"1142","MN","25",0.17076607966457
"1143","MN","26",0.166982299578059
"1144","MN","27",0.172569642105263
"1145","MN","28",0.173522686567164
"1146","MN","29",0.17342286637931
"1147","MN","30",0.176124168466523
"1148","MN","31",0.166889870689655
"1149","MN","32",0.170580043010753
"1150","MN","33",0.171319759825328
"1151","MN","34",0.16879091503268
"1152","MN","35",0.170258515283843
"1153","MN","36",0.163284291938998
"1154","MN","37",0.178954649122807
"1155","MN","38",0.16162110864745
"1156","MN","39",0.167495210643016
"1157","MN","40",0.173645067264574
"1158","MN","41",0.168361038374718
"1159","MN","42",0.186289569160998
"1160","MN","43",0.208083469387755
"1161","MN","44",0.190918480725624
"1162","MN","45",0.179945759637188
"1163","MN","46",0.224106349206349
"1164","MN","47",0.219462607709751
"1165","MN","48",0.253350634920635
"1166","MN","49",0.223790453514739
"1167","MN","50",0.221993446712018
"1168","MN","51",0.218770979498861
"1169","MN","52",0.258245711009174
"1170","MN","53",0.224623319672131
"1171","MO","09",0.1929735
"1172","MO","10",0.146376380813953
"1173","MO","11",0.168542481962482
"1174","MO","12",0.222742761087268
"1175","MO","13",0.251077021582734
"1176","MO","14",0.246571597122302
"1177","MO","15",0.254786341463415
"1178","MO","16",0.244154633093525
"1179","MO","17",0.234913755395683
"1180","MO","18",0.211734415584416
"1181","MO","19",0.197018350217077
"1182","MO","20",0.204742979651163
"1183","MO","21",0.187294488304094
"1184","MO","22",0.195376509572901
"1185","MO","23",0.176049308270677
"1186","MO","24",0.17644545045045
"1187","MO","25",0.173077199391172
"1188","MO","26",0.1774374617737
"1189","MO","27",0.175217443267776
"1190","MO","28",0.182323824884793
"1191","MO","29",0.184944569230769
"1192","MO","30",0.187065231481481
"1193","MO","31",0.189077826086957
"1194","MO","32",0.176946512345679
"1195","MO","33",0.1844283125
"1196","MO","34",0.178516310077519
"1197","MO","35",0.183229261006289
"1198","MO","36",0.174127622047244
"1199","MO","37",0.185789759615385
"1200","MO","38",0.17165137987013
"1201","MO","39",0.178470715447154
"1202","MO","40",0.179117328990228
"1203","MO","41",0.175377553719008
"1204","MO","42",0.182856247933884
"1205","MO","43",0.194179834437086
"1206","MO","44",0.193150986622074
"1207","MO","45",0.178824023372287
"1208","MO","46",0.199357516556291
"1209","MO","47",0.199812737896494
"1210","MO","48",0.227533852596315
"1211","MO","49",0.195987215619694
"1212","MO","50",0.200281600688468
"1213","MO","51",0.197089068965517
"1214","MO","52",0.222481312607945
"1215","MO","53",0.216211987767584
"1216","MP","09",0.185125
"1217","MP","10",0.146221428571429
"1218","MP","11",0.151129285714286
"1219","MP","12",0.260652857142857
"1220","MP","13",0.326512857142857
"1221","MP","14",0.365257142857143
"1222","MP","15",0.396672857142857
"1223","MP","16",0.35918
"1224","MP","17",0.334701428571429
"1225","MP","18",0.314915714285714
"1226","MP","19",0.28934
"1227","MP","20",0.265557857142857
"1228","MP","21",0.248574285714286
"1229","MP","22",0.241395
"1230","MP","23",0.224732142857143
"1231","MP","24",0.218276428571429
"1232","MP","25",0.215629285714286
"1233","MP","26",0.221568571428571
"1234","MP","27",0.220102142857143
"1235","MP","28",0.212601428571429
"1236","MP","29",0.214626428571429
"1237","MP","30",0.214851428571429
"1238","MP","31",0.206667142857143
"1239","MP","32",0.207086428571429
"1240","MP","33",0.216704285714286
"1241","MP","34",0.251122142857143
"1242","MP","35",0.266851428571429
"1243","MP","36",0.242172857142857
"1244","MP","37",0.251836428571429
"1245","MP","38",0.246549285714286
"1246","MP","39",0.233876428571429
"1247","MP","40",0.227495714285714
"1248","MP","41",0.227134285714286
"1249","MP","42",0.225306428571429
"1250","MP","43",0.225547142857143
"1251","MP","44",0.223940714285714
"1252","MP","45",0.22537
"1253","MP","46",0.229365
"1254","MP","47",0.222876428571429
"1255","MP","48",0.238637142857143
"1256","MP","49",0.217733571428571
"1257","MP","50",0.217242142857143
"1258","MP","51",0.199798571428571
"1259","MP","52",0.206561428571429
"1260","MP","53",0.18458625
"1261","MS","09",0.164836486486486
"1262","MS","10",0.135693462282398
"1263","MS","11",0.1469138996139
"1264","MS","12",0.193856647619048
"1265","MS","13",0.215867946768061
"1266","MS","14",0.22456120458891
"1267","MS","15",0.244113853564547
"1268","MS","16",0.222332990291262
"1269","MS","17",0.210061559454191
"1270","MS","18",0.188094230019493
"1271","MS","19",0.181245205479452
"1272","MS","20",0.179872797619048
"1273","MS","21",0.173388682634731
"1274","MS","22",0.179974959677419
"1275","MS","23",0.167079124236253
"1276","MS","24",0.172122355371901
"1277","MS","25",0.162376757322176
"1278","MS","26",0.178423653444676
"1279","MS","27",0.174536029106029
"1280","MS","28",0.180112736842105
"1281","MS","29",0.178078763326226
"1282","MS","30",0.182804755838641
"1283","MS","31",0.178174669509595
"1284","MS","32",0.169464325481799
"1285","MS","33",0.175902543103448
"1286","MS","34",0.172108384279476
"1287","MS","35",0.183706798245614
"1288","MS","36",0.162976821192053
"1289","MS","37",0.172235644444444
"1290","MS","38",0.166860870535714
"1291","MS","39",0.173515212527964
"1292","MS","40",0.159094095022624
"1293","MS","41",0.17395165158371
"1294","MS","42",0.163455384615385
"1295","MS","43",0.169649587155963
"1296","MS","44",0.169075873015873
"1297","MS","45",0.157446181818182
"1298","MS","46",0.16982807424594
"1299","MS","47",0.171005700934579
"1300","MS","48",0.205532748267898
"1301","MS","49",0.177285856481481
"1302","MS","50",0.177475199063232
"1303","MS","51",0.184050427553444
"1304","MS","52",0.205549765258216
"1305","MS","53",0.184022958333333
"1306","MT","09",0.201326842105263
"1307","MT","10",0.149331461538462
"1308","MT","11",0.166528115942029
"1309","MT","12",0.197213897058824
"1310","MT","13",0.223918074074074
"1311","MT","14",0.246410147058824
"1312","MT","15",0.234434598540146
"1313","MT","16",0.2265675
"1314","MT","17",0.217126842105263
"1315","MT","18",0.195793955223881
"1316","MT","19",0.18309045112782
"1317","MT","20",0.183161153846154
"1318","MT","21",0.179273053435115
"1319","MT","22",0.169333543307087
"1320","MT","23",0.16209756302521
"1321","MT","24",0.16422262295082
"1322","MT","25",0.164116910569106
"1323","MT","26",0.156957394957983
"1324","MT","27",0.15983125
"1325","MT","28",0.158610769230769
"1326","MT","29",0.1624575
"1327","MT","30",0.163264869565217
"1328","MT","31",0.15998350877193
"1329","MT","32",0.157420964912281
"1330","MT","33",0.159397719298246
"1331","MT","34",0.160563913043478
"1332","MT","35",0.160039910714286
"1333","MT","36",0.152750178571429
"1334","MT","37",0.163056964285714
"1335","MT","38",0.162818482142857
"1336","MT","39",0.170723839285714
"1337","MT","40",0.168749375
"1338","MT","41",0.176539553571429
"1339","MT","42",0.204434196428571
"1340","MT","43",0.222746226415094
"1341","MT","44",0.196049029126214
"1342","MT","45",0.200076019417476
"1343","MT","46",0.220073431372549
"1344","MT","47",0.2055098
"1345","MT","48",0.2283257
"1346","MT","49",0.19602887755102
"1347","MT","50",0.204452040816327
"1348","MT","51",0.194931224489796
"1349","MT","52",0.222394489795918
"1350","MT","53",0.194409107142857
"1351","NC","09",0.186520927835052
"1352","NC","10",0.143887713864307
"1353","NC","11",0.148654477172312
"1354","NC","12",0.20042764359352
"1355","NC","13",0.227930221893491
"1356","NC","14",0.24104099112426
"1357","NC","15",0.239351413843888
"1358","NC","16",0.23328703539823
"1359","NC","17",0.237376406480118
"1360","NC","18",0.212881107828656
"1361","NC","19",0.205536995581738
"1362","NC","20",0.199130946745562
"1363","NC","21",0.215261538461538
"1364","NC","22",0.201317976190476
"1365","NC","23",0.179081383928571
"1366","NC","24",0.183200744047619
"1367","NC","25",0.1922584375
"1368","NC","26",0.183910074404762
"1369","NC","27",0.183542882615156
"1370","NC","28",0.187558139880952
"1371","NC","29",0.187605925373134
"1372","NC","30",0.190673363095238
"1373","NC","31",0.187252777777778
"1374","NC","32",0.188138616541353
"1375","NC","33",0.188195612708018
"1376","NC","34",0.186895799701046
"1377","NC","35",0.186235922038981
"1378","NC","36",0.17674559939302
"1379","NC","37",0.185521899696049
"1380","NC","38",0.182645083459788
"1381","NC","39",0.184640197568389
"1382","NC","40",0.179352203647416
"1383","NC","41",0.186979513677812
"1384","NC","42",0.180566432926829
"1385","NC","43",0.179952937595129
"1386","NC","44",0.180830920245399
"1387","NC","45",0.178525775729647
"1388","NC","46",0.193844046153846
"1389","NC","47",0.185349262672811
"1390","NC","48",0.20687754601227
"1391","NC","49",0.193996131045242
"1392","NC","50",0.193700094637224
"1393","NC","51",0.205683765822785
"1394","NC","52",0.227187740916272
"1395","NC","53",0.198042430167598
"1396","ND","09",0.189912857142857
"1397","ND","10",0.126737446808511
"1398","ND","11",0.139111836734694
"1399","ND","12",0.208779081632653
"1400","ND","13",0.220178476190476
"1401","ND","14",0.254750285714286
"1402","ND","15",0.246227333333333
"1403","ND","16",0.236458571428571
"1404","ND","17",0.211447523809524
"1405","ND","18",0.1916325
"1406","ND","19",0.189840097087379
"1407","ND","20",0.171718910891089
"1408","ND","21",0.161583663366337
"1409","ND","22",0.161302268041237
"1410","ND","23",0.149046288659794
"1411","ND","24",0.151234285714286
"1412","ND","25",0.1443971875
"1413","ND","26",0.146359895833333
"1414","ND","27",0.145541789473684
"1415","ND","28",0.146309673913043
"1416","ND","29",0.145553440860215
"1417","ND","30",0.149313406593407
"1418","ND","31",0.145844615384615
"1419","ND","32",0.145089462365591
"1420","ND","33",0.14902010989011
"1421","ND","34",0.14580989010989
"1422","ND","35",0.150400989010989
"1423","ND","36",0.142765604395604
"1424","ND","37",0.159031648351648
"1425","ND","38",0.146881208791209
"1426","ND","39",0.154860549450549
"1427","ND","40",0.156486263736264
"1428","ND","41",0.153908791208791
"1429","ND","42",0.172542967032967
"1430","ND","43",0.190541428571429
"1431","ND","44",0.177688021978022
"1432","ND","45",0.178824725274725
"1433","ND","46",0.199392470588235
"1434","ND","47",0.192592435897436
"1435","ND","48",0.215720384615385
"1436","ND","49",0.180028701298701
"1437","ND","50",0.18314641025641
"1438","ND","51",0.18197012987013
"1439","ND","52",0.220511408450704
"1440","ND","53",0.1872915
"1441","NE","09",0.166875666666667
"1442","NE","10",0.117133669724771
"1443","NE","11",0.148734727272727
"1444","NE","12",0.192944419642857
"1445","NE","13",0.203441266968326
"1446","NE","14",0.206901711711712
"1447","NE","15",0.217149285714286
"1448","NE","16",0.220848940092166
"1449","NE","17",0.202050182648402
"1450","NE","18",0.192927603686636
"1451","NE","19",0.194460917431193
"1452","NE","20",0.191730601851852
"1453","NE","21",0.175562619047619
"1454","NE","22",0.183437233009709
"1455","NE","23",0.159164236453202
"1456","NE","24",0.158266633663366
"1457","NE","25",0.153360891089109
"1458","NE","26",0.151260252525253
"1459","NE","27",0.14810046875
"1460","NE","28",0.152875631578947
"1461","NE","29",0.154398564102564
"1462","NE","30",0.153388663101604
"1463","NE","31",0.149564222222222
"1464","NE","32",0.148574230769231
"1465","NE","33",0.146612303370787
"1466","NE","34",0.145337528089888
"1467","NE","35",0.142332988505747
"1468","NE","36",0.138050169491525
"1469","NE","37",0.161431412429379
"1470","NE","38",0.137772068965517
"1471","NE","39",0.143565357142857
"1472","NE","40",0.144073313253012
"1473","NE","41",0.142876011904762
"1474","NE","42",0.153871686746988
"1475","NE","43",0.175175987654321
"1476","NE","44",0.164502409638554
"1477","NE","45",0.158490481927711
"1478","NE","46",0.185456477987421
"1479","NE","47",0.171145889570552
"1480","NE","48",0.209011666666667
"1481","NE","49",0.168374166666667
"1482","NE","50",0.176345973154362
"1483","NE","51",0.16719
"1484","NE","52",0.208848226950355
"1485","NE","53",0.207356582278481
"1486","NH","09",0.21663
"1487","NH","10",0.154439
"1488","NH","11",0.163532857142857
"1489","NH","12",0.243041428571429
"1490","NH","13",0.302358714285714
"1491","NH","14",0.305604571428571
"1492","NH","15",0.300933857142857
"1493","NH","16",0.292471571428571
"1494","NH","17",0.280520571428571
"1495","NH","18",0.266505285714286
"1496","NH","19",0.252495857142857
"1497","NH","20",0.236460142857143
"1498","NH","21",0.211736571428571
"1499","NH","22",0.221961571428571
"1500","NH","23",0.208135142857143
"1501","NH","24",0.200706714285714
"1502","NH","25",0.187783714285714
"1503","NH","26",0.193337714285714
"1504","NH","27",0.194610857142857
"1505","NH","28",0.194859
"1506","NH","29",0.190919571428571
"1507","NH","30",0.187976142857143
"1508","NH","31",0.186187142857143
"1509","NH","32",0.18548
"1510","NH","33",0.186858
"1511","NH","34",0.185196857142857
"1512","NH","35",0.192707714285714
"1513","NH","36",0.180683428571429
"1514","NH","37",0.185107142857143
"1515","NH","38",0.180549142857143
"1516","NH","39",0.183009285714286
"1517","NH","40",0.187491571428571
"1518","NH","41",0.186671428571429
"1519","NH","42",0.201036857142857
"1520","NH","43",0.195537285714286
"1521","NH","44",0.211717714285714
"1522","NH","45",0.197182571428571
"1523","NH","46",0.210985428571429
"1524","NH","47",0.217823142857143
"1525","NH","48",0.254287428571429
"1526","NH","49",0.236663714285714
"1527","NH","50",0.229627857142857
"1528","NH","51",0.255915428571429
"1529","NH","52",0.261066142857143
"1530","NH","53",0.22541725
"1531","NJ","09",0.187885714285714
"1532","NJ","10",0.139340204081633
"1533","NJ","11",0.153932176870748
"1534","NJ","12",0.267318503401361
"1535","NJ","13",0.358582789115646
"1536","NJ","14",0.351063265306122
"1537","NJ","15",0.361629183673469
"1538","NJ","16",0.361820612244898
"1539","NJ","17",0.353143129251701
"1540","NJ","18",0.312940272108844
"1541","NJ","19",0.296103605442177
"1542","NJ","20",0.274271972789116
"1543","NJ","21",0.268550680272109
"1544","NJ","22",0.251926394557823
"1545","NJ","23",0.236445782312925
"1546","NJ","24",0.222100680272109
"1547","NJ","25",0.208727346938776
"1548","NJ","26",0.202823129251701
"1549","NJ","27",0.199956054421769
"1550","NJ","28",0.210084489795918
"1551","NJ","29",0.196618843537415
"1552","NJ","30",0.204368367346939
"1553","NJ","31",0.199353469387755
"1554","NJ","32",0.19918925170068
"1555","NJ","33",0.200345306122449
"1556","NJ","34",0.190327278911565
"1557","NJ","35",0.195196802721088
"1558","NJ","36",0.182790340136054
"1559","NJ","37",0.192394081632653
"1560","NJ","38",0.185007619047619
"1561","NJ","39",0.185701632653061
"1562","NJ","40",0.187764489795918
"1563","NJ","41",0.187805238095238
"1564","NJ","42",0.202297755102041
"1565","NJ","43",0.191445714285714
"1566","NJ","44",0.210317142857143
"1567","NJ","45",0.19802693877551
"1568","NJ","46",0.212902925170068
"1569","NJ","47",0.213970340136054
"1570","NJ","48",0.232312448979592
"1571","NJ","49",0.233273741496599
"1572","NJ","50",0.222030340136054
"1573","NJ","51",0.256977891156463
"1574","NJ","52",0.246370068027211
"1575","NJ","53",0.220101666666667
"1576","NM","09",0.161335
"1577","NM","10",0.124374204545455
"1578","NM","11",0.136331534090909
"1579","NM","12",0.187800454545455
"1580","NM","13",0.228765314285714
"1581","NM","14",0.219707714285714
"1582","NM","15",0.231006057142857
"1583","NM","16",0.227580628571429
"1584","NM","17",0.219606685714286
"1585","NM","18",0.205862685714286
"1586","NM","19",0.198094514285714
"1587","NM","20",0.197397485714286
"1588","NM","21",0.1890928
"1589","NM","22",0.193625942857143
"1590","NM","23",0.176690742857143
"1591","NM","24",0.174563257142857
"1592","NM","25",0.172581771428571
"1593","NM","26",0.1763404
"1594","NM","27",0.170709257142857
"1595","NM","28",0.179459771428571
"1596","NM","29",0.185086571428571
"1597","NM","30",0.186053085714286
"1598","NM","31",0.182252114285714
"1599","NM","32",0.1742104
"1600","NM","33",0.1781432
"1601","NM","34",0.179454571428571
"1602","NM","35",0.178319942857143
"1603","NM","36",0.167188628571429
"1604","NM","37",0.181867542857143
"1605","NM","38",0.168678342857143
"1606","NM","39",0.174395085714286
"1607","NM","40",0.172078742857143
"1608","NM","41",0.173153771428571
"1609","NM","42",0.180079028571429
"1610","NM","43",0.187133828571429
"1611","NM","44",0.215969028571429
"1612","NM","45",0.193243942857143
"1613","NM","46",0.205718057142857
"1614","NM","47",0.219287714285714
"1615","NM","48",0.247231828571429
"1616","NM","49",0.215304885057471
"1617","NM","50",0.217586057142857
"1618","NM","51",0.205384137931034
"1619","NM","52",0.221286976744186
"1620","NM","53",0.206187474747475
"1621","NV","09",0.201383636363636
"1622","NV","10",0.136033815789474
"1623","NV","11",0.144496447368421
"1624","NV","12",0.208887866666667
"1625","NV","13",0.245500533333333
"1626","NV","14",0.258648857142857
"1627","NV","15",0.264825142857143
"1628","NV","16",0.248202142857143
"1629","NV","17",0.245567714285714
"1630","NV","18",0.229197142857143
"1631","NV","19",0.215767857142857
"1632","NV","20",0.218294714285714
"1633","NV","21",0.211535142857143
"1634","NV","22",0.205793857142857
"1635","NV","23",0.182941232876712
"1636","NV","24",0.180175070422535
"1637","NV","25",0.17660768115942
"1638","NV","26",0.181360571428571
"1639","NV","27",0.177854492753623
"1640","NV","28",0.183937205882353
"1641","NV","29",0.188084769230769
"1642","NV","30",0.189844615384615
"1643","NV","31",0.18783484375
"1644","NV","32",0.183185625
"1645","NV","33",0.187263968253968
"1646","NV","34",0.187189047619048
"1647","NV","35",0.183162857142857
"1648","NV","36",0.178212222222222
"1649","NV","37",0.181981111111111
"1650","NV","38",0.184199047619048
"1651","NV","39",0.179912698412698
"1652","NV","40",0.179708095238095
"1653","NV","41",0.183990634920635
"1654","NV","42",0.182080952380952
"1655","NV","43",0.183731587301587
"1656","NV","44",0.182522222222222
"1657","NV","45",0.20013
"1658","NV","46",0.211693174603175
"1659","NV","47",0.207108571428571
"1660","NV","48",0.233533650793651
"1661","NV","49",0.210418412698413
"1662","NV","50",0.214476031746032
"1663","NV","51",0.209896984126984
"1664","NV","52",0.230510952380952
"1665","NV","53",0.215858611111111
"1666","NY","09",0.218613606557377
"1667","NY","10",0.157101030444965
"1668","NY","11",0.170148852459016
"1669","NY","12",0.257803325526932
"1670","NY","13",0.338777704918033
"1671","NY","14",0.327084028103044
"1672","NY","15",0.330060679156909
"1673","NY","16",0.328467072599532
"1674","NY","17",0.316990468384075
"1675","NY","18",0.28305318501171
"1676","NY","19",0.277719672131148
"1677","NY","20",0.260255644028103
"1678","NY","21",0.237416182669789
"1679","NY","22",0.241586182669789
"1680","NY","23",0.223931639344262
"1681","NY","24",0.214230679156909
"1682","NY","25",0.201098548009368
"1683","NY","26",0.206247306791569
"1684","NY","27",0.200044847775176
"1685","NY","28",0.208476135831382
"1686","NY","29",0.201465409836066
"1687","NY","30",0.203020234192037
"1688","NY","31",0.201618477751756
"1689","NY","32",0.199163606557377
"1690","NY","33",0.198733091334895
"1691","NY","34",0.196776393442623
"1692","NY","35",0.203497798594848
"1693","NY","36",0.191529742388759
"1694","NY","37",0.198514543325527
"1695","NY","38",0.191540889929742
"1696","NY","39",0.190099133489461
"1697","NY","40",0.199143512880562
"1698","NY","41",0.198847634660422
"1699","NY","42",0.209898220140515
"1700","NY","43",0.209720772833724
"1701","NY","44",0.215700632318501
"1702","NY","45",0.204434754098361
"1703","NY","46",0.220700023419204
"1704","NY","47",0.226979765807963
"1705","NY","48",0.248923044496487
"1706","NY","49",0.238014215456674
"1707","NY","50",0.236051850117096
"1708","NY","51",0.267544871194379
"1709","NY","52",0.26840793911007
"1710","NY","53",0.244320040983607
"1711","OH","09",0.202938409090909
"1712","OH","10",0.15253612012987
"1713","OH","11",0.168971314935065
"1714","OH","12",0.238063652597403
